  0.1040100E-01 -0.9432003E-15 -0.9452014E-15  0.2001117E-17
  0.1050100E-01 -0.9431501E-15 -0.9450730E-15  0.1922905E-17
  0.1060100E-01 -0.9430987E-15 -0.9449935E-15  0.1894866E-17
  0.1070100E-01 -0.9430829E-15 -0.9450609E-15  0.1977968E-17
  0.1080100E-01 -0.9430310E-15 -0.9450282E-15  0.1997178E-17
  0.1090100E-01 -0.9430999E-15 -0.9449796E-15  0.1879700E-17
  0.1100100E-01 -0.9431561E-15 -0.9451316E-15  0.1975448E-17
  0.1110100E-01 -0.9431570E-15 -0.9451778E-15  0.2020801E-17
  0.1120100E-01 -0.9431359E-15 -0.9451047E-15  0.1968777E-17
  0.1130100E-01 -0.9430535E-15 -0.9449877E-15  0.1934234E-17
  0.1140100E-01 -0.9430666E-15 -0.9449861E-15  0.1919539E-17
  0.1150100E-01 -0.9430182E-15 -0.9449662E-15  0.1947972E-17
  0.1160100E-01 -0.9430650E-15 -0.9450500E-15  0.1985012E-17
  0.1170100E-01 -0.9431331E-15 -0.9451296E-15  0.1996519E-17
  0.1180100E-01 -0.9431766E-15 -0.9451532E-15  0.1976626E-17
  0.1190100E-01 -0.9431270E-15 -0.9450980E-15  0.1970922E-17
  0.1200100E-01 -0.9431505E-15 -0.9452067E-15  0.2056206E-17
  0.1210100E-01 -0.9429932E-15 -0.9449780E-15  0.1984874E-17
  0.1220100E-01 -0.9429191E-15 -0.9449001E-15  0.1980958E-17
  0.1230100E-01 -0.9429702E-15 -0.9449686E-15  0.1998360E-17
  0.1240100E-01 -0.9430194E-15 -0.9450383E-15  0.2018923E-17
  0.1250100E-01 -0.9430566E-15 -0.9450599E-15  0.2003301E-17
  0.1260100E-01 -0.9430004E-15 -0.9450929E-15  0.2092491E-17
  0.1270100E-01 -0.9430260E-15 -0.9449874E-15  0.1961411E-17
  0.1280100E-01 -0.9430030E-15 -0.9449865E-15  0.1983457E-17
  0.1290100E-01 -0.9429913E-15 -0.9449306E-15  0.1939288E-17
  0.1300100E-01 -0.9429911E-15 -0.9450244E-15  0.2033255E-17
  0.1310100E-01 -0.9429793E-15 -0.9449598E-15  0.1980501E-17
  0.1320100E-01 -0.9430455E-15 -0.9450298E-15  0.1984320E-17
  0.1330100E-01 -0.9431114E-15 -0.9450579E-15  0.1946479E-17
  0.1340100E-01 -0.9430708E-15 -0.9450744E-15  0.2003664E-17
  0.1350100E-01 -0.9430909E-15 -0.9451286E-15  0.2037686E-17
  0.1360100E-01 -0.9430673E-15 -0.9450372E-15  0.1969904E-17
  0.1370100E-01 -0.9429500E-15 -0.9449987E-15  0.2048677E-17
  0.1380100E-01 -0.9429833E-15 -0.9449432E-15  0.1959933E-17
  0.1390100E-01 -0.9430265E-15 -0.9449332E-15  0.1906712E-17
  0.1400100E-01 -0.9430557E-15 -0.9450068E-15  0.1951020E-17
  0.1410100E-01 -0.9431582E-15 -0.9451030E-15  0.1944847E-17
  0.1420100E-01 -0.9430593E-15 -0.9450621E-15  0.2002738E-17
  0.1430100E-01 -0.9430832E-15 -0.9450376E-15  0.1954400E-17
  0.1440100E-01 -0.9430123E-15 -0.9450215E-15  0.2009197E-17
